day,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857,0
2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0
2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857,0
2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7143,0
2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1429,0
2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5714,0
2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4286,0
2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8571,0,0,0,0,0,0,3.8571,0
2020-03-12,0,0,0,0,0.4286,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,2.1429,0,0,0,0,0,0,5.7143,0
2020-03-13,0,0,0,0,0.8571,0,0.2857,0.0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,6.5714,0
2020-03-14,0,0.1429,0,0,0.7143,0,1.0,0.0,0,0,0.5714,0,0,0,0,0,0,0,2.8571,0,0,0,0,0,0,7.4286,0
2020-03-15,0,0.0,0,0,1.0,0,1.8571,0.0,0,0,0.4286,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,17.1429,0
2020-03-16,0,0.0,0,0,1.1429,0,2.5714,0.0,0,0,0.7143,0,0,0,0,0,0,0,4.0,0,0,0,1.1429,0,0,19.4286,0
2020-03-17,0,0.0,0,0,1.7143,0,3.0,0.0,0,0,1.8571,0,0,0,0,0,0,0,3.5714,0,0,0,1.2857,0,0,20.7143,0
2020-03-18,0,0.0,0,0,3.4286,0,4.5714,1.1429,1.7143,0,2.5714,0,0,0,0,2.7143,0,2.1429,7.1429,0.1429,0,0,2.4286,2.0,0,30.1429,0
2020-03-19,0,0.4286,0.4286,0,4.0,0,5.7143,1.7143,1.7143,0,3.8571,0,0,0,0,3.7143,0,2.5714,7.1429,0.0,0,0,3.8571,2.7143,0,34.2857,0
2020-03-20,0,0.7143,0.7143,0,3.8571,0,12.1429,2.1429,2.1429,0,5.1429,1.7143,0,0,0,4.1429,0,4.4286,13.2857,0.7143,0,0,5.5714,5.2857,1.0,48.5714,0
2020-03-21,0,0.8571,1.2857,0,4.8571,0,14.2857,3.5714,2.2857,0,7.2857,2.0,0,0,0,3.7143,0,5.4286,13.8571,1.1429,0,0,9.0,7.4286,1.2857,56.2857,0
2020-03-22,0,0.8571,3.4286,0,6.5714,17.8571,14.7143,3.5714,2.4286,0,11.2857,2.7143,0,0,0,4.1429,0,6.8571,23.1429,1.7143,0,0,10.1429,8.8571,1.2857,70.7143,0
2020-03-23,2.4286,1.0,4.2857,0,7.5714,22.1429,17.0,4.5714,2.0,0,17.4286,2.4286,0,0,0,4.8571,0,7.7143,28.8571,1.7143,0,0,12.5714,11.2857,0.7143,84.7143,0
2020-03-24,2.5714,1.2857,6.4286,0,9.2857,25.0,19.8571,5.5714,2.7143,0,16.5714,2.5714,0,0.7143,0.4286,3.4286,0,8.2857,38.8571,1.8571,0,0,14.5714,14.5714,1.4286,92.2857,1.0
2020-03-25,2.8571,1.4286,7.4286,0,9.1429,27.4286,23.0,4.4286,3.2857,0,16.2857,2.4286,0,0.8571,0.5714,3.8571,1.2857,11.7143,43.8571,1.8571,0,0,20.4286,15.4286,1.4286,88.7143,0.8571
2020-03-26,2.8571,1.0,9.1429,0.2857,11.0,30.4286,22.7143,5.0,3.4286,1.4286,17.7143,2.2857,1.5714,1.7143,0.7143,2.8571,0.8571,11.7143,50.7143,2.5714,0.8571,0,22.7143,18.2857,1.4286,109.5714,1.0
2020-03-27,2.5714,0.8571,10.5714,0.2857,12.7143,30.5714,22.0,5.4286,4.4286,1.7143,21.5714,2.2857,1.4286,2.0,1.2857,3.7143,0.8571,12.5714,54.8571,3.1429,0.7143,1.7143,22.0,17.5714,1.2857,118.1429,1.1429
2020-03-28,2.0,1.0,14.2857,0.4286,12.2857,34.0,21.7143,5.0,5.1429,1.8571,21.4286,2.1429,1.5714,2.2857,1.8571,5.0,1.0,13.2857,62.7143,8.4286,0.4286,2.0,18.7143,18.1429,0.8571,135.2857,1.0
2020-03-29,3.2857,1.4286,16.2857,1.0,14.4286,33.4286,25.8571,6.5714,5.2857,2.7143,21.1429,2.1429,2.0,2.2857,1.8571,5.1429,1.4286,14.0,59.1429,7.8571,0.4286,2.0,21.8571,18.4286,0.8571,117.1429,0.7143
2020-03-30,3.5714,1.2857,17.0,1.0,16.1429,31.1429,24.8571,7.4286,5.4286,3.1429,19.0,3.2857,1.7143,3.0,2.1429,5.1429,1.7143,14.2857,60.5714,9.1429,0.7143,2.0,22.5714,19.0,1.1429,110.2857,0.5714
2020-03-31,3.0,1.1429,18.2857,1.2857,19.7143,30.8571,24.5714,8.1429,5.1429,6.1429,20.7143,3.4286,2.5714,4.1429,2.1429,6.4286,1.4286,16.4286,57.5714,9.7143,0.5714,1.1429,27.5714,18.0,0.5714,218.4286,0.7143
2020-04-01,2.8571,1.0,20.8571,1.2857,22.1429,33.4286,25.0,11.4286,5.4286,8.8571,25.8571,3.8571,2.7143,4.8571,2.2857,7.0,1.4286,18.8571,66.0,11.1429,0.5714,2.5714,22.0,17.8571,0.8571,302.7143,0.7143
2020-04-02,3.0,1.0,23.1429,1.4286,22.7143,46.8571,28.4286,13.0,4.8571,10.0,31.0,4.0,4.2857,5.1429,3.2857,8.2857,1.4286,21.7143,81.5714,12.4286,0.5714,2.8571,28.0,18.8571,1.1429,350.4286,0.5714
2020-04-03,3.0,1.5714,25.5714,2.2857,23.8571,53.7143,25.4286,14.1429,5.5714,10.5714,29.7143,4.5714,4.7143,8.4286,3.1429,11.2857,1.7143,26.0,83.0,21.1429,0.5714,3.5714,30.4286,19.7143,1.5714,403.5714,0.5714
2020-04-04,3.0,1.2857,28.5714,3.5714,29.8571,60.4286,28.0,15.0,6.7143,11.4286,32.1429,4.4286,6.7143,9.1429,2.8571,15.4286,1.8571,37.7143,98.2857,21.0,0.7143,3.7143,31.1429,24.5714,2.2857,437.1429,1.0
2020-04-05,2.0,1.5714,39.5714,3.4286,35.0,86.2857,24.2857,17.4286,8.1429,15.8571,38.1429,4.1429,6.2857,9.4286,3.0,18.2857,1.1429,41.8571,113.4286,25.4286,1.1429,3.7143,34.0,26.0,2.2857,452.7143,1.0
2020-04-06,1.1429,2.0,54.4286,4.4286,37.2857,94.8571,24.7143,17.7143,8.2857,20.1429,37.7143,3.1429,8.2857,13.8571,2.7143,20.7143,1.1429,43.7143,114.8571,24.1429,1.4286,3.7143,35.2857,28.2857,2.0,478.4286,1.1429
2020-04-07,1.1429,2.2857,65.8571,5.8571,35.0,112.5714,24.2857,18.5714,9.7143,25.4286,40.5714,4.5714,7.5714,17.1429,3.2857,37.8571,1.8571,46.5714,140.0,24.5714,2.0,4.7143,35.7143,31.7143,2.4286,477.5714,1.0
2020-04-08,2.1429,2.7143,86.2857,13.7143,38.4286,135.5714,19.8571,21.8571,12.2857,28.8571,42.8571,4.8571,8.8571,18.0,4.8571,43.7143,2.7143,45.8571,158.0,24.2857,2.4286,3.7143,37.8571,36.2857,2.4286,532.4286,1.5714
2020-04-09,2.4286,2.7143,95.7143,16.5714,43.0,125.7143,18.1429,23.0,15.1429,30.4286,40.7143,5.1429,9.5714,17.1429,7.1429,64.1429,3.0,51.8571,174.8571,22.2857,2.5714,4.7143,35.7143,58.8571,2.2857,567.7143,1.5714
2020-04-10,3.4286,3.1429,103.0,21.0,46.5714,128.5714,19.5714,28.0,14.7143,36.7143,43.0,5.2857,9.7143,20.2857,7.5714,78.2857,2.7143,49.7143,198.5714,12.4286,3.1429,5.4286,32.8571,59.4286,2.1429,595.4286,1.4286
2020-04-11,3.7143,3.5714,105.5714,23.4286,43.4286,131.8571,19.4286,31.0,15.1429,43.2857,45.7143,5.4286,8.7143,22.1429,9.5714,91.4286,2.8571,41.0,194.4286,10.5714,3.2857,5.2857,33.5714,53.7143,1.7143,564.7143,1.2857
2020-04-12,4.1429,2.8571,112.7143,29.2857,39.0,112.0,21.4286,33.7143,16.2857,44.7143,44.0,5.1429,9.0,24.7143,10.8571,108.4286,3.8571,43.5714,208.7143,13.2857,4.0,5.8571,28.0,56.7143,1.7143,590.7143,1.2857
2020-04-13,5.7143,3.8571,106.1429,29.2857,40.8571,127.1429,22.2857,36.2857,16.2857,43.8571,41.4286,6.7143,8.2857,26.7143,14.2857,133.0,4.5714,43.1429,252.8571,18.5714,3.4286,10.1429,26.2857,58.4286,1.8571,575.5714,1.0
2020-04-14,7.0,5.4286,121.1429,36.7143,44.8571,126.1429,21.1429,47.1429,21.5714,57.2857,46.4286,5.0,8.5714,32.8571,15.8571,133.1429,6.2857,41.7143,246.0,20.7143,6.5714,9.2857,23.5714,56.5714,1.4286,527.0,1.1429
2020-04-15,6.1429,6.5714,107.1429,33.5714,52.7143,128.2857,25.5714,65.8571,20.7143,60.4286,41.2857,5.1429,8.7143,45.7143,15.7143,154.7143,7.5714,38.0,257.8571,19.7143,6.7143,12.8571,25.8571,54.7143,1.2857,619.2857,0.8571
2020-04-16,7.5714,7.4286,117.1429,33.4286,57.0,138.1429,28.5714,90.7143,19.8571,72.0,43.2857,6.0,6.8571,55.4286,16.5714,161.1429,8.8571,32.0,246.8571,28.7143,9.1429,14.4286,22.2857,33.2857,1.8571,584.0,1.1429
2020-04-17,9.2857,9.2857,118.2857,29.8571,64.0,169.8571,28.5714,86.1429,20.5714,99.4286,46.1429,6.5714,7.1429,58.5714,17.1429,188.8571,11.7143,33.1429,269.2857,36.1429,11.1429,18.0,27.2857,35.0,2.2857,660.7143,1.2857
2020-04-18,10.0,12.0,121.0,29.5714,80.0,199.1429,29.1429,102.2857,24.1429,115.2857,46.7143,8.7143,7.1429,57.7143,19.2857,196.7143,14.2857,38.8571,276.5714,38.8571,13.4286,20.4286,28.7143,34.7143,3.8571,782.1429,1.1429
2020-04-19,12.2857,15.8571,119.7143,25.5714,82.1429,223.0,34.5714,109.2857,23.4286,125.0,49.7143,9.5714,7.2857,60.8571,19.1429,214.1429,15.2857,36.0,272.8571,36.5714,16.8571,23.0,29.2857,35.5714,6.0,787.4286,1.1429
2020-04-20,12.2857,16.1429,126.4286,27.2857,93.4286,221.5714,33.4286,107.0,24.2857,133.1429,53.4286,8.2857,6.7143,84.5714,18.1429,219.4286,18.2857,36.2857,238.2857,33.1429,22.4286,19.1429,31.2857,33.8571,6.7143,812.1429,1.2857
2020-04-21,13.7143,19.7143,112.2857,22.5714,104.0,234.8571,37.4286,108.0,19.5714,139.1429,49.4286,8.2857,6.1429,91.7143,21.2857,232.0,18.7143,33.7143,270.8571,35.2857,22.0,23.7143,28.2857,34.0,10.1429,859.1429,1.4286
2020-04-22,16.1429,22.8571,132.1429,21.4286,108.7143,260.5714,38.7143,88.1429,19.1429,151.7143,54.2857,7.7143,7.7143,101.1429,25.7143,259.1429,18.0,37.2857,258.4286,44.0,21.4286,22.1429,29.7143,33.0,10.0,695.8571,1.1429
2020-04-23,16.0,33.5714,167.0,27.5714,125.4286,327.1429,34.4286,74.0,19.2857,164.8571,50.0,7.8571,9.2857,101.4286,27.2857,274.5714,22.0,35.8571,318.2857,41.5714,22.5714,20.0,35.2857,34.8571,11.7143,738.8571,1.7143
2020-04-24,14.1429,43.2857,197.8571,39.0,130.7143,339.1429,36.5714,101.8571,21.5714,152.1429,56.8571,10.0,11.2857,136.0,34.5714,284.7143,24.8571,35.1429,276.1429,37.8571,25.7143,20.5714,37.8571,35.2857,12.4286,712.1429,2.5714
2020-04-25,16.5714,52.7143,248.2857,41.2857,130.8571,372.1429,32.0,87.4286,18.2857,145.4286,57.7143,8.0,10.8571,157.7143,37.5714,330.5714,26.7143,27.8571,326.4286,37.7143,28.5714,25.5714,44.5714,37.1429,11.8571,872.8571,3.5714
2020-04-26,16.5714,57.2857,255.5714,57.8571,142.7143,421.7143,37.8571,89.1429,25.7143,155.7143,56.2857,9.4286,10.8571,197.8571,42.5714,348.4286,29.4286,24.1429,335.1429,33.8571,29.1429,23.2857,48.4286,44.5714,12.7143,921.1429,4.7143
2020-04-27,17.8571,67.4286,252.5714,58.1429,139.8571,470.8571,44.8571,104.5714,30.4286,159.7143,56.7143,9.5714,10.8571,188.1429,52.8571,381.1429,31.7143,25.5714,435.0,35.5714,27.7143,25.4286,50.2857,59.0,17.0,1016.5714,6.2857
2020-04-28,17.4286,81.0,295.2857,64.5714,151.4286,467.0,45.2857,121.5714,34.2857,171.4286,59.8571,9.5714,11.7143,184.7143,56.7143,402.2857,35.4286,35.2857,456.8571,62.8571,27.1429,20.7143,61.7143,129.1429,23.2857,1236.5714,11.2857
2020-04-29,20.0,102.0,331.7143,74.8571,147.2857,470.7143,50.5714,169.5714,38.1429,204.7143,67.8571,10.5714,12.4286,198.7143,67.0,413.7143,42.2857,41.0,473.8571,67.0,30.0,22.1429,64.2857,138.5714,31.2857,1463.4286,14.2857
2020-04-30,25.2857,103.0,338.0,75.0,146.0,451.2857,65.0,176.4286,46.8571,222.1429,74.1429,9.8571,11.5714,247.4286,77.1429,467.2857,49.1429,46.7143,468.7143,77.5714,36.0,30.7143,70.0,174.8571,45.4286,1708.2857,17.2857
2020-05-01,36.1429,116.1429,361.2857,67.5714,165.8571,411.2857,76.2857,178.2857,46.0,242.8571,73.7143,6.8571,11.2857,254.2857,83.8571,476.4286,52.5714,47.2857,554.8571,83.5714,42.1429,36.7143,74.7143,127.8571,53.1429,1792.5714,20.1429
2020-05-02,42.1429,124.4286,346.7143,71.1429,171.2857,377.4286,83.5714,199.0,45.5714,259.5714,77.4286,7.0,12.2857,283.1429,95.7143,519.7143,58.7143,50.7143,531.1429,81.0,46.5714,38.1429,71.4286,158.7143,63.8571,1595.7143,26.8571
2020-05-03,54.1429,125.8571,407.1429,94.4286,188.2857,302.7143,85.0,198.4286,39.5714,259.5714,81.4286,5.4286,12.4286,264.2857,96.5714,535.0,60.0,51.7143,575.4286,84.1429,48.7143,47.5714,68.8571,168.8571,79.2857,1579.5714,28.5714
2020-05-04,61.7143,127.8571,483.5714,127.2857,196.8571,608.1429,86.2857,201.0,35.0,286.0,108.7143,5.1429,12.4286,291.8571,104.0,500.7143,66.7143,54.2857,539.5714,97.0,51.8571,54.4286,73.1429,163.8571,80.1429,1498.7143,32.0
2020-05-05,71.4286,118.4286,538.8571,144.7143,210.8571,640.7143,86.7143,196.5714,37.2857,317.7143,114.7143,6.1429,14.7143,348.1429,113.5714,514.4286,70.7143,46.0,555.2857,79.7143,64.0,63.4286,95.5714,114.2857,88.2857,1430.2857,33.5714
2020-05-06,84.1429,106.5714,634.5714,147.1429,232.1429,699.8571,104.7143,168.0,45.5714,314.1429,121.0,5.5714,13.2857,419.7143,120.4286,526.7143,76.8571,40.4286,632.2857,80.2857,72.8571,68.5714,97.1429,118.8571,94.4286,1670.7143,40.8571
2020-05-07,87.1429,117.4286,692.1429,159.8571,237.2857,861.0,119.2857,185.7143,35.1429,343.2857,134.7143,8.0,16.7143,419.4286,131.8571,564.0,75.8571,36.4286,671.8571,74.8571,85.1429,71.5714,93.2857,98.2857,108.7143,1604.2857,47.1429
2020-05-08,98.5714,115.2857,714.8571,171.5714,239.8571,1019.1429,128.0,189.8571,35.0,422.8571,144.0,9.2857,20.5714,451.4286,142.4286,607.5714,81.1429,38.5714,796.4286,79.0,91.0,74.5714,124.8571,157.2857,131.5714,1636.5714,54.5714
2020-05-09,111.7143,114.2857,837.5714,186.5714,265.7143,1081.4286,138.7143,186.8571,34.8571,508.4286,157.1429,11.4286,24.1429,470.1429,141.0,617.8571,76.5714,42.7143,911.8571,75.2857,87.0,76.2857,125.1429,146.5714,141.0,1891.0,63.1429
2020-05-10,112.7143,116.7143,845.1429,161.5714,284.7143,1187.5714,137.4286,198.7143,34.7143,559.5714,159.8571,12.8571,26.0,489.7143,160.2857,661.7143,78.2857,46.5714,846.1429,72.7143,85.2857,78.5714,126.5714,130.0,148.7143,1953.1429,68.5714
2020-05-11,103.8571,115.0,800.8571,134.0,296.2857,937.0,143.7143,209.7143,34.1429,570.8571,139.0,15.8571,28.7143,543.8571,166.2857,700.7143,81.1429,41.7143,888.2857,71.0,91.7143,69.8571,148.5714,129.4286,146.8571,1992.0,75.0
2020-05-12,110.4286,139.1429,865.5714,139.8571,309.2857,991.7143,163.1429,221.0,27.5714,583.4286,140.4286,17.4286,34.0,614.7143,183.4286,712.0,94.7143,46.0,870.7143,103.2857,85.5714,77.4286,128.2857,134.0,162.0,1952.2857,83.0
2020-05-13,107.2857,151.1429,939.0,137.0,321.1429,978.0,163.7143,241.0,28.7143,630.2857,161.1429,20.2857,41.1429,688.5714,198.2857,717.1429,104.7143,53.7143,776.1429,114.0,95.5714,68.4286,128.1429,130.1429,181.4286,1892.0,86.5714
2020-05-14,103.7143,157.8571,1011.7143,175.5714,346.8571,1027.0,165.4286,260.7143,61.8571,690.0,168.5714,20.1429,45.0,792.0,216.0,680.5714,110.5714,59.0,758.7143,137.8571,84.0,68.5714,131.2857,178.5714,182.8571,2051.1429,97.8571
2020-05-15,86.8571,168.4286,1095.0,186.8571,473.0,1132.1429,192.1429,279.4286,78.8571,689.5714,179.0,21.8571,46.8571,874.1429,244.0,660.2857,121.7143,61.8571,606.5714,123.8571,81.7143,66.4286,171.7143,193.8571,204.2857,2364.0,100.8571
2020-05-16,76.0,203.0,1107.4286,191.5714,448.7143,1130.8571,223.4286,311.8571,83.2857,699.0,193.0,23.1429,50.7143,920.8571,272.4286,859.7143,139.1429,66.1429,667.4286,155.0,93.7143,72.0,170.2857,186.5714,221.0,2396.0,99.1429
2020-05-17,78.5714,222.5714,1104.1429,191.2857,412.1429,1080.4286,240.8571,306.4286,85.5714,727.7143,196.2857,29.7143,54.5714,979.0,286.5714,882.4286,136.4286,65.2857,739.4286,172.5714,94.4286,71.5714,165.5714,192.4286,224.5714,2414.4286,107.0
2020-05-18,110.5714,241.1429,1142.0,193.1429,439.1429,1252.0,260.0,334.0,97.2857,810.2857,196.4286,32.5714,56.5714,1056.8571,323.0,903.7143,142.4286,73.8571,1246.5714,207.1429,92.1429,83.8571,134.5714,235.1429,252.2857,2419.2857,116.8571
2020-05-19,127.4286,248.4286,1137.7143,200.0,687.0,1385.7143,267.7143,372.2857,109.2857,857.4286,220.2857,33.8571,57.2857,1159.7143,360.4286,990.4286,146.4286,84.1429,1331.2857,204.1429,136.1429,82.4286,125.8571,240.0,276.4286,2610.8571,125.2857
2020-05-20,160.4286,239.4286,1126.8571,220.5714,664.1429,1629.1429,297.0,442.0,117.7143,893.8571,221.8571,37.5714,59.5714,1226.4286,399.0,1094.1429,152.5714,90.4286,1663.4286,217.5714,126.7143,93.7143,282.2857,238.7143,287.0,2680.2857,135.2857
2020-05-21,194.7143,277.7143,1169.4286,251.4286,712.2857,1476.5714,303.7143,437.8571,99.2857,924.7143,235.1429,42.0,64.7143,1293.2857,411.0,1189.0,167.0,109.1429,1803.1429,209.2857,139.0,92.2857,338.8571,182.5714,320.0,2779.0,146.5714
2020-05-22,222.5714,298.5714,1235.1429,289.2857,632.5714,1644.8571,308.7143,474.5714,105.5714,1025.0,257.0,46.5714,68.4286,1437.0,449.0,1364.4286,167.5714,116.8571,1943.1429,259.0,140.0,102.4286,317.5714,270.8571,293.4286,2641.8571,164.4286
2020-05-23,285.7143,291.0,1303.5714,322.4286,669.2857,1618.1429,301.5714,474.7143,111.8571,1242.7143,266.2857,50.0,72.2857,1523.0,492.1429,1185.4286,162.5714,125.0,1847.4286,227.8571,170.0,104.7143,371.7143,275.5714,285.1429,2767.8571,149.7143
2020-05-24,309.0,342.5714,1362.7143,343.0,779.4286,1620.0,324.2857,466.1429,113.7143,1364.0,293.8571,64.7143,80.4286,1516.2857,496.5714,1186.7143,180.4286,134.8571,2239.1429,233.7143,176.8571,92.5714,390.7143,274.2857,281.5714,2830.8571,171.4286
2020-05-25,323.8571,378.7143,1338.4286,365.8571,760.4286,1403.1429,330.1429,458.2857,104.8571,1440.0,323.8571,69.5714,93.2857,1699.8571,461.4286,1181.7143,182.8571,142.0,1804.7143,284.1429,175.0,97.4286,401.2857,242.8571,268.8571,2937.0,150.0
2020-05-26,328.4286,391.2857,1402.4286,379.5714,507.5714,1272.7143,336.7143,456.5714,118.0,1575.8571,362.7143,77.7143,105.5714,1815.0,517.0,1087.4286,189.8571,149.7143,1745.5714,262.0,154.2857,99.1429,426.7143,229.0,252.5714,2860.2857,149.8571
2020-05-27,347.7143,449.0,1400.5714,438.5714,553.1429,959.2857,355.7143,427.0,122.4286,1703.0,389.2857,81.2857,117.0,1820.2857,624.4286,1051.2857,198.7143,158.8571,1718.0,224.2857,194.7143,127.4286,296.4286,267.5714,233.5714,2803.4286,185.8571
2020-05-28,356.7143,448.5714,1539.8571,423.4286,574.4286,915.4286,394.0,475.0,135.1429,1895.7143,441.4286,87.1429,128.2857,2085.7143,699.1429,971.7143,204.1429,169.4286,1828.1429,316.0,227.5714,136.0,394.4286,341.4286,203.1429,3160.8571,153.1429
2020-05-29,356.8571,473.8571,1695.8571,402.0,622.7143,546.0,396.2857,483.2857,168.1429,1979.0,462.4286,87.5714,141.5714,2085.5714,732.7143,927.8571,212.4286,187.8571,2052.0,400.4286,246.8571,141.8571,417.8571,296.0,220.0,3526.4286,168.7143
2020-05-30,315.0,513.2857,1679.7143,460.2857,660.7143,1814.2857,460.4286,502.7143,167.7143,1921.1429,470.2857,90.1429,150.0,1962.0,764.8571,948.7143,220.1429,198.7143,2555.2857,400.4286,233.4286,148.0,415.1429,310.4286,239.1429,3797.7143,221.5714
2020-05-31,294.1429,582.0,1644.4286,464.1429,641.7143,1842.0,448.8571,526.1429,176.8571,1787.2857,542.2857,77.8571,145.8571,1878.0,762.7143,955.8571,224.1429,213.1429,2210.8571,468.1429,248.7143,179.0,408.8571,334.4286,240.7143,3933.8571,211.4286
2020-06-01,260.7143,593.5714,1641.7143,472.2857,670.4286,2045.5714,511.4286,560.0,214.5714,1763.8571,529.7143,78.0,148.8571,1806.8571,811.2857,933.4286,255.1429,216.5714,2176.0,394.4286,272.0,183.7143,419.5714,374.7143,255.0,3953.0,235.5714
2020-06-02,240.5714,643.0,1606.5714,506.2857,980.4286,2523.1429,578.0,608.8571,254.2857,1718.4286,489.0,88.0,153.2857,1967.1429,848.5714,950.5714,266.0,238.2857,2386.8571,502.7143,283.4286,208.7143,447.7143,377.7143,260.0,4611.1429,232.1429
2020-06-03,204.0,689.5714,1548.4286,498.2857,1054.4286,2683.0,608.4286,662.4286,256.4286,1807.1429,571.2857,94.7143,160.0,2114.5714,829.8571,934.8571,260.1429,257.0,2406.0,521.7143,264.5714,169.1429,478.5714,380.2857,296.7143,4857.1429,203.0
2020-06-04,203.0,720.1429,1475.2857,485.5714,1071.4286,3139.1429,660.4286,670.1429,285.8571,1833.0,621.1429,91.5714,186.1429,2048.7143,921.0,970.5714,316.2857,264.8571,2292.2857,424.2857,315.2857,247.5714,396.5714,361.8571,292.0,4762.1429,272.1429
2020-06-05,206.1429,760.0,1251.0,551.1429,1357.4286,3397.2857,783.7143,743.7143,297.7143,1835.7143,680.4286,102.0,190.1429,2366.2857,938.2857,893.7143,337.1429,304.8571,2159.0,292.4286,337.1429,277.0,391.4286,330.8571,302.1429,4715.5714,270.5714
2020-06-06,207.5714,799.2857,1175.0,494.2857,1395.7143,2250.4286,910.8571,787.5714,308.7143,1850.5714,758.4286,109.1429,196.4286,2285.8571,989.2857,847.7143,363.8571,307.8571,1730.4286,292.4286,422.5714,293.4286,399.2857,357.8571,309.5714,4772.4286,237.5714
2020-06-07,252.0,774.1429,1127.2857,491.8571,1408.2857,2254.5714,977.5714,847.0,304.4286,1891.4286,748.4286,108.0,221.1429,2330.0,1021.1429,827.4286,357.4286,319.2857,2052.5714,405.2857,452.5714,296.5714,400.4286,361.1429,327.2857,4767.8571,209.7143
2020-06-08,257.4286,786.1429,1149.0,486.2857,1402.4286,2244.8571,919.7143,910.5714,326.4286,1820.8571,744.7143,115.5714,229.5714,2508.0,1036.5714,829.2857,345.8571,317.2857,2138.4286,399.1429,493.4286,315.1429,393.4286,320.5714,356.2857,4756.7143,243.8571
2020-06-09,284.5714,804.8571,1148.4286,465.7143,1293.0,2048.5714,976.2857,973.2857,350.0,1985.0,737.5714,113.5714,241.0,2426.2857,1084.7143,786.0,361.5714,310.7143,2321.0,345.5714,534.7143,314.8571,411.8571,361.7143,367.2857,4549.0,253.4286
2020-06-10,295.2857,824.1429,1214.5714,502.2857,1462.0,2270.1429,1059.0,1038.5714,382.7143,1839.8571,784.4286,132.5714,247.5714,2418.8571,1144.8571,781.7143,394.1429,338.1429,2161.8571,564.5714,590.8571,350.1429,460.1429,365.7143,375.1429,4690.4286,261.5714
2020-06-11,295.7143,871.8571,1073.7143,516.4286,1489.7143,2128.1429,1083.4286,1076.2857,381.7143,1766.7143,773.4286,143.4286,243.4286,2239.7143,1113.0,783.8571,374.2857,382.0,2120.4286,587.2857,584.0,268.7143,451.1429,345.7143,408.0,4760.0,223.1429
2020-06-12,287.2857,870.2857,1063.5714,479.4286,1178.0,1944.0,1026.8571,1056.1429,331.5714,1733.5714,873.0,157.5714,256.7143,1781.1429,1139.5714,765.8571,388.5714,340.5714,2102.5714,620.0,623.1429,229.1429,400.1429,331.2857,422.4286,4762.1429,203.7143
2020-06-13,287.0,867.0,1034.4286,507.0,1198.8571,1836.2857,872.7143,1008.7143,310.1429,1609.4286,810.7143,168.5714,278.7143,2092.8571,1095.2857,758.5714,382.1429,380.0,2043.2857,674.5714,572.7143,192.2857,370.0,287.2857,556.2857,4618.0,189.7143
2020-06-14,237.0,927.4286,1033.8571,495.2857,1164.5714,1794.5714,892.5714,978.5714,300.4286,1616.1429,811.1429,175.2857,296.4286,2136.1429,1100.4286,717.0,390.8571,388.4286,1688.0,475.1429,536.4286,159.0,360.8571,256.4286,668.2857,5018.4286,213.2857
2020-06-15,234.7143,946.0,994.2857,502.7143,1272.2857,1947.8571,962.2857,999.0,591.2857,1603.0,835.0,190.0,306.7143,1953.2857,1102.4286,686.0,422.0,388.2857,1635.2857,597.8571,507.7143,125.5714,455.4286,316.8571,849.7143,5266.7143,179.5714
